"time","bat","temp","DO","Q","day","Julian_Date"
1459538940,3.41,3.129,10.822,0.987,16892.8118055556,125.811805555557
1459539840,3.41,3.18,10.837,0.988,16892.8222222222,125.822222222221
1459540740,3.41,3.273,10.834,0.987,16892.8326388889,125.832638888889
1459541640,3.41,3.366,10.85,0.988,16892.8430555556,125.843055555557
1459542540,3.41,3.407,10.856,0.987,16892.8534722222,125.853472222221
1459543440,3.41,3.448,10.863,0.988,16892.8638888889,125.863888888889
1459544340,3.41,3.489,10.872,0.988,16892.8743055556,125.874305555557
1459545240,3.41,3.51,10.884,0.988,16892.8847222222,125.884722222221
1459546140,3.41,3.52,10.886,0.988,16892.8951388889,125.895138888889
1459547040,3.41,3.551,10.89,0.987,16892.9055555556,125.905555555557
1459547940,3.41,3.51,10.916,0.988,16892.9159722222,125.915972222221
1459548840,3.41,3.53,10.92,0.987,16892.9263888889,125.926388888889
1459549740,3.41,3.499,10.935,0.987,16892.9368055556,125.936805555557
1459550640,3.41,3.479,10.949,0.988,16892.9472222222,125.947222222221
1459551540,3.41,3.438,10.962,0.988,16892.9576388889,125.957638888889
1459552440,3.41,3.448,10.947,0.987,16892.9680555556,125.968055555557
1459553340,3.41,3.438,10.972,0.988,16892.9784722222,125.978472222221
1459554240,3.41,3.366,10.967,0.988,16892.9888888889,125.988888888889
1459555140,3.41,3.335,10.954,0.987,16892.9993055556,125.999305555557
1459556040,3.41,3.263,10.947,0.986,16893.0097222222,126.009722222221
1459556940,3.41,3.201,10.973,0.987,16893.0201388889,126.020138888889
1459557840,3.41,3.149,10.988,0.987,16893.0305555556,126.030555555557
1459558740,3.41,3.118,10.972,0.987,16893.0409722222,126.040972222221
1459559640,3.41,3.077,10.981,0.988,16893.0513888889,126.051388888889
1459560540,3.41,2.984,11.007,0.988,16893.0618055556,126.061805555557
1459561440,3.41,2.942,10.995,0.988,16893.0722222222,126.072222222221
1459562340,3.41,2.891,10.979,0.987,16893.0826388889,126.082638888889
1459563240,3.41,2.849,10.969,0.988,16893.0930555556,126.093055555557
1459564140,3.41,2.818,10.96,0.987,16893.1034722222,126.103472222221
1459565040,3.41,2.755,10.961,0.987,16893.1138888889,126.113888888889
1459565940,3.41,2.703,10.965,0.987,16893.1243055556,126.124305555557
1459566840,3.41,2.693,10.96,0.987,16893.1347222222,126.134722222221
1459567740,3.41,2.672,10.948,0.987,16893.1451388889,126.145138888889
1459568640,3.41,2.62,10.954,0.987,16893.1555555556,126.155555555557
1459569540,3.41,2.599,10.957,0.987,16893.1659722222,126.165972222221
1459570440,3.41,2.589,10.952,0.988,16893.1763888889,126.176388888889
1459571340,3.41,2.568,10.953,0.988,16893.1868055556,126.186805555557
1459572240,3.41,2.557,10.929,0.988,16893.1972222222,126.197222222221
1459573140,3.41,2.516,10.947,0.988,16893.2076388889,126.207638888889
1459574040,3.41,2.526,10.901,0.987,16893.2180555556,126.218055555557
1459574940,3.41,2.516,10.908,0.987,16893.2284722222,126.228472222221
1459575840,3.41,2.432,10.888,0.987,16893.2388888889,126.238888888889
1459576740,3.41,2.369,10.9,0.988,16893.2493055556,126.249305555557
1459577640,3.41,2.253,10.902,0.987,16893.2597222222,126.259722222221
1459578540,3.41,2.306,10.898,0.987,16893.2701388889,126.270138888889
1459579440,3.41,2.264,10.904,0.987,16893.2805555556,126.280555555557
1459580340,3.41,2.201,10.914,0.988,16893.2909722222,126.290972222221
1459581240,3.41,2.159,10.899,0.987,16893.3013888889,126.301388888889
1459582140,3.41,2.117,10.926,0.988,16893.3118055556,126.311805555557
1459583040,3.41,2.053,10.92,0.987,16893.3222222222,126.322222222221
1459583940,3.41,2.001,10.937,0.988,16893.3326388889,126.332638888889
1459584840,3.41,1.948,10.933,0.988,16893.3430555556,126.343055555557
1459585740,3.41,1.884,10.94,0.987,16893.3534722222,126.353472222221
1459586640,3.41,1.81,10.942,0.987,16893.3638888889,126.363888888889
1459587540,3.41,1.746,10.965,0.988,16893.3743055556,126.374305555557
1459588440,3.41,1.704,10.955,0.988,16893.3847222222,126.384722222221
1459589340,3.41,1.608,10.979,0.988,16893.3951388889,126.395138888889
1459590240,3.41,1.502,10.98,0.987,16893.4055555556,126.405555555557
1459591140,3.4,1.47,10.977,0.988,16893.4159722222,126.415972222221
1459592040,3.4,1.416,10.967,0.988,16893.4263888889,126.426388888889
1459592940,3.4,1.352,10.973,0.988,16893.4368055556,126.436805555557
1459593840,3.4,1.288,10.973,0.988,16893.4472222222,126.447222222221
1459594740,3.4,1.223,10.973,0.988,16893.4576388889,126.457638888889
1459595640,3.4,1.148,10.979,0.987,16893.4680555556,126.468055555557
1459596540,3.4,1.105,10.96,0.987,16893.4784722222,126.478472222221
1459597440,3.4,1.03,10.969,0.987,16893.4888888889,126.488888888889
1459598340,3.4,0.954,10.971,0.987,16893.4993055556,126.499305555557
1459599240,3.4,0.89,10.978,0.987,16893.5097222222,126.509722222221
1459600140,3.4,0.836,10.962,0.987,16893.5201388889,126.520138888889
1459601040,3.4,0.803,10.946,0.987,16893.5305555556,126.530555555557
1459601940,3.4,0.738,10.939,0.987,16893.5409722222,126.540972222221
1459602840,3.4,0.673,10.979,0.988,16893.5513888889,126.551388888889
1459603740,3.4,0.651,10.973,0.987,16893.5618055556,126.561805555557
1459604640,3.4,0.619,11.01,0.988,16893.5722222222,126.572222222221
1459605540,3.4,0.597,11.012,0.987,16893.5826388889,126.582638888889
1459606440,3.4,0.662,10.991,0.987,16893.5930555556,126.593055555557
1459607340,3.4,0.64,10.994,0.987,16893.6034722222,126.603472222221
1459608240,3.4,0.586,11.029,0.988,16893.6138888889,126.613888888889
1459609140,3.4,0.608,11.035,0.987,16893.6243055556,126.624305555557
1459610040,3.4,0.63,11.039,0.987,16893.6347222222,126.634722222221
1459610940,3.4,0.651,11.06,0.987,16893.6451388889,126.645138888889
1459611840,3.4,0.651,11.069,0.987,16893.6555555556,126.655555555557
1459612740,3.4,0.695,11.073,0.987,16893.6659722222,126.665972222221
1459613640,3.4,0.781,11.083,0.987,16893.6763888889,126.676388888889
1459614540,3.4,0.803,11.122,0.987,16893.6868055556,126.686805555557
1459615440,3.4,0.857,11.131,0.987,16893.6972222222,126.697222222221
1459616340,3.4,0.89,11.152,0.987,16893.7076388889,126.707638888889
1459617240,3.4,0.987,11.155,0.988,16893.7180555556,126.718055555557
1459618140,3.4,1.062,11.151,0.987,16893.7284722222,126.728472222221
1459619040,3.4,1.148,11.156,0.987,16893.7388888889,126.738888888889
1459619940,3.4,1.223,11.204,0.988,16893.7493055556,126.749305555557
1459620840,3.4,1.32,11.192,0.987,16893.7597222222,126.759722222221
1459621740,3.4,1.427,11.192,0.987,16893.7701388889,126.770138888889
1459622640,3.4,1.523,11.192,0.987,16893.7805555556,126.780555555557
1459623540,3.4,1.651,11.22,0.988,16893.7909722222,126.790972222221
1459624440,3.4,1.746,11.213,0.988,16893.8013888889,126.801388888889
1459625340,3.4,1.874,11.199,0.987,16893.8118055556,126.811805555557
1459626240,3.4,1.969,11.21,0.988,16893.8222222222,126.822222222221
1459627140,3.4,2.064,11.222,0.988,16893.8326388889,126.832638888889
1459628040,3.4,2.127,11.196,0.987,16893.8430555556,126.843055555557
1459628940,3.4,2.19,11.179,0.987,16893.8534722222,126.853472222221
1459629840,3.4,2.222,11.183,0.988,16893.8638888889,126.863888888889
1459630740,3.4,2.285,11.176,0.988,16893.8743055556,126.874305555557
1459631640,3.4,2.358,11.166,0.987,16893.8847222222,126.884722222221
1459632540,3.4,2.39,11.139,0.987,16893.8951388889,126.895138888889
1459633440,3.4,2.432,11.167,0.988,16893.9055555556,126.905555555557
1459634340,3.4,2.421,11.168,0.988,16893.9159722222,126.915972222221
1459635240,3.4,2.453,11.157,0.987,16893.9263888889,126.926388888889
1459636140,3.4,2.453,11.123,0.986,16893.9368055556,126.936805555557
1459637040,3.4,2.442,11.139,0.988,16893.9472222222,126.947222222221
1459637940,3.4,2.442,11.134,0.988,16893.9576388889,126.957638888889
1459638840,3.4,2.421,11.114,0.987,16893.9680555556,126.968055555557
1459639740,3.4,2.39,11.123,0.988,16893.9784722222,126.978472222221
1459640640,3.4,2.369,11.116,0.988,16893.9888888889,126.988888888889
1459641540,3.4,2.348,11.094,0.987,16893.9993055556,126.999305555557
1459642440,3.4,2.285,11.099,0.988,16894.0097222222,127.009722222221
1459643340,3.4,2.253,11.073,0.987,16894.0201388889,127.020138888889
1459644240,3.4,2.211,11.083,0.988,16894.0305555556,127.030555555557
1459645140,3.41,2.159,11.071,0.987,16894.0409722222,127.040972222221
1459646040,3.4,2.117,11.076,0.988,16894.0513888889,127.051388888889
1459646940,3.4,2.043,11.071,0.987,16894.0618055556,127.061805555557
1459647840,3.4,2.043,11.048,0.988,16894.0722222222,127.072222222221
1459648740,3.4,1.979,11.035,0.987,16894.0826388889,127.082638888889
1459649640,3.4,1.937,11.04,0.987,16894.0930555556,127.093055555557
1459650540,3.4,1.895,11.036,0.987,16894.1034722222,127.103472222221
1459651440,3.4,1.884,11.019,0.988,16894.1138888889,127.113888888889
1459652340,3.4,1.821,11.036,0.988,16894.1243055556,127.124305555557
1459653240,3.4,1.768,11.027,0.987,16894.1347222222,127.134722222221
1459654140,3.4,1.757,11.018,0.988,16894.1451388889,127.145138888889
1459655040,3.4,1.736,10.992,0.988,16894.1555555556,127.155555555557
1459655940,3.4,1.715,10.991,0.988,16894.1659722222,127.165972222221
1459656840,3.4,1.693,10.972,0.988,16894.1763888889,127.176388888889
1459657740,3.4,1.693,10.969,0.988,16894.1868055556,127.186805555557
1459658640,3.4,1.661,10.962,0.987,16894.1972222222,127.197222222221
1459659540,3.4,1.651,10.962,0.988,16894.2076388889,127.207638888889
1459660440,3.4,1.64,10.952,0.988,16894.2180555556,127.218055555557
1459661340,3.4,1.608,10.945,0.987,16894.2284722222,127.228472222221
1459662240,3.4,1.619,10.934,0.988,16894.2388888889,127.238888888889
1459663140,3.4,1.576,10.928,0.987,16894.2493055556,127.249305555557
1459664040,3.4,1.608,10.908,0.988,16894.2597222222,127.259722222221
1459664940,3.4,1.576,10.916,0.988,16894.2701388889,127.270138888889
1459665840,3.4,1.566,10.89,0.987,16894.2805555556,127.280555555557
1459666740,3.4,1.534,10.877,0.987,16894.2909722222,127.290972222221
1459667640,3.4,1.512,10.902,0.988,16894.3013888889,127.301388888889
1459668540,3.4,1.491,10.859,0.987,16894.3118055556,127.311805555557
1459669440,3.4,1.459,10.876,0.988,16894.3222222222,127.322222222221
1459670340,3.4,1.459,10.86,0.987,16894.3326388889,127.332638888889
1459671240,3.4,1.416,10.875,0.988,16894.3430555556,127.343055555557
1459672140,3.4,1.395,10.855,0.987,16894.3534722222,127.353472222221
1459673040,3.4,1.373,10.867,0.988,16894.3638888889,127.363888888889
1459673940,3.4,1.352,10.862,0.988,16894.3743055556,127.374305555557
1459674840,3.4,1.352,10.838,0.988,16894.3847222222,127.384722222221
1459675740,3.4,1.288,10.855,0.988,16894.3951388889,127.395138888889
1459676640,3.4,1.288,10.837,0.988,16894.4055555556,127.405555555557
1459677540,3.4,1.234,10.87,0.989,16894.4159722222,127.415972222221
1459678440,3.4,1.191,10.862,0.988,16894.4263888889,127.426388888889
1459679340,3.4,1.148,10.853,0.988,16894.4368055556,127.436805555557
1459680240,3.4,1.159,10.821,0.988,16894.4472222222,127.447222222221
1459681140,3.4,1.127,10.828,0.988,16894.4576388889,127.457638888889
1459682040,3.4,1.062,10.853,0.988,16894.4680555556,127.468055555557
1459682940,3.4,1.041,10.822,0.987,16894.4784722222,127.478472222221
1459683840,3.4,0.987,10.84,0.987,16894.4888888889,127.488888888889
1459684740,3.4,0.965,10.823,0.988,16894.4993055556,127.499305555557
1459685640,3.4,0.911,10.839,0.987,16894.5097222222,127.509722222221
1459686540,3.4,0.89,10.828,0.987,16894.5201388889,127.520138888889
1459687440,3.4,0.792,10.861,0.987,16894.5305555556,127.530555555557
1459688340,3.4,0.814,10.856,0.987,16894.5409722222,127.540972222221
1459689240,3.4,0.771,10.865,0.988,16894.5513888889,127.551388888889
1459690140,3.4,0.781,10.87,0.988,16894.5618055556,127.561805555557
1459691040,3.4,0.76,10.88,0.987,16894.5722222222,127.572222222221
1459691940,3.4,0.695,10.92,0.988,16894.5826388889,127.582638888889
1459692840,3.4,0.749,10.895,0.988,16894.5930555556,127.593055555557
1459693740,3.4,0.695,10.908,0.987,16894.6034722222,127.603472222221
1459694640,3.39,0.716,10.917,0.987,16894.6138888889,127.613888888889
1459695540,3.4,0.771,10.905,0.987,16894.6243055556,127.624305555557
1459696440,3.39,0.781,10.932,0.988,16894.6347222222,127.634722222221
1459697340,3.4,0.792,10.933,0.987,16894.6451388889,127.645138888889
1459698240,3.4,0.836,10.943,0.987,16894.6555555556,127.655555555557
1459699140,3.39,0.846,10.973,0.987,16894.6659722222,127.665972222221
1459700040,3.39,0.944,10.984,0.988,16894.6763888889,127.676388888889
1459700940,3.39,0.998,10.974,0.987,16894.6868055556,127.686805555557
1459701840,3.4,1.051,10.99,0.987,16894.6972222222,127.697222222221
1459702740,3.39,1.148,11.004,0.987,16894.7076388889,127.707638888889
1459703640,3.4,1.223,11.035,0.988,16894.7180555556,127.718055555557
1459704540,3.4,1.352,11.036,0.988,16894.7284722222,127.728472222221
1459705440,3.4,1.405,11.029,0.987,16894.7388888889,127.738888888889
1459706340,3.4,1.448,11.061,0.988,16894.7493055556,127.749305555557
1459707240,3.4,1.512,11.108,0.988,16894.7597222222,127.759722222221
1459708140,3.4,1.672,11.064,0.988,16894.7701388889,127.770138888889
1459709040,3.4,1.715,11.082,0.988,16894.7805555556,127.780555555557
1459709940,3.4,1.81,11.052,0.988,16894.7909722222,127.790972222221
1459710840,3.4,1.863,11.065,0.988,16894.8013888889,127.801388888889
1459711740,3.4,1.937,11.045,0.987,16894.8118055556,127.811805555557
1459712640,3.4,2.001,11.055,0.987,16894.8222222222,127.822222222221
1459713540,3.4,2.032,11.059,0.988,16894.8326388889,127.832638888889
1459714440,3.4,2.085,11.056,0.988,16894.8430555556,127.843055555557
1459715340,3.4,2.117,11.041,0.988,16894.8534722222,127.853472222221
1459716240,3.4,2.148,11.029,0.987,16894.8638888889,127.863888888889
1459717140,3.4,2.169,11.045,0.987,16894.8743055556,127.874305555557
1459718040,3.4,2.18,11.039,0.987,16894.8847222222,127.884722222221
1459718940,3.4,2.201,11.028,0.988,16894.8951388889,127.895138888889
1459719840,3.4,2.211,11.029,0.988,16894.9055555556,127.905555555557
1459720740,3.4,2.19,11.041,0.987,16894.9159722222,127.915972222221
1459721640,3.4,2.211,11.04,0.988,16894.9263888889,127.926388888889
1459722540,3.4,2.222,11.031,0.988,16894.9368055556,127.936805555557
1459723440,3.4,2.222,11.018,0.988,16894.9472222222,127.947222222221
1459724340,3.4,2.19,11.018,0.988,16894.9576388889,127.957638888889
1459725240,3.4,2.19,11.019,0.988,16894.9680555556,127.968055555557
1459726140,3.4,2.148,11.027,0.988,16894.9784722222,127.978472222221
1459727040,3.4,2.159,10.981,0.987,16894.9888888889,127.988888888889
1459727940,3.4,2.117,11.003,0.987,16894.9993055556,127.999305555557
1459728840,3.4,2.085,10.994,0.987,16895.0097222222,128.009722222221
1459729740,3.4,2.064,11.007,0.988,16895.0201388889,128.020138888889
1459730640,3.4,2.022,11.017,0.988,16895.0305555556,128.030555555557
1459731540,3.41,1.948,11.025,0.987,16895.0409722222,128.040972222221
1459732440,3.4,2.022,10.989,0.988,16895.0513888889,128.051388888889
1459733340,3.4,1.916,11.039,0.988,16895.0618055556,128.061805555557
1459734240,3.4,1.927,11.016,0.988,16895.0722222222,128.072222222221
1459735140,3.4,1.895,11.01,0.987,16895.0826388889,128.082638888889
1459736040,3.4,1.874,11.005,0.987,16895.0930555556,128.093055555557
1459736940,3.4,1.863,10.989,0.988,16895.1034722222,128.103472222221
1459737840,3.4,1.799,11.024,0.988,16895.1138888889,128.113888888889
1459738740,3.4,1.757,11.023,0.988,16895.1243055556,128.124305555557
1459739640,3.4,1.715,11.033,0.988,16895.1347222222,128.134722222221
1459740540,3.4,1.736,11.015,0.987,16895.1451388889,128.145138888889
1459741440,3.4,1.683,11.01,0.987,16895.1555555556,128.155555555557
1459742340,3.4,1.661,11.028,0.988,16895.1659722222,128.165972222221
1459743240,3.4,1.619,11.044,0.989,16895.1763888889,128.176388888889
1459744140,3.4,1.598,11.02,0.987,16895.1868055556,128.186805555557
1459745040,3.4,1.598,11.007,0.988,16895.1972222222,128.197222222221
1459745940,3.4,1.555,11.02,0.988,16895.2076388889,128.207638888889
1459746840,3.4,1.502,10.997,0.987,16895.2180555556,128.218055555557
1459747740,3.4,1.502,10.987,0.987,16895.2284722222,128.228472222221
1459748640,3.4,1.48,11.011,0.988,16895.2388888889,128.238888888889
1459749540,3.4,1.448,11.007,0.988,16895.2493055556,128.249305555557
1459750440,3.4,1.448,10.976,0.987,16895.2597222222,128.259722222221
1459751340,3.4,1.405,10.996,0.987,16895.2701388889,128.270138888889
1459752240,3.4,1.395,10.984,0.987,16895.2805555556,128.280555555557
1459753140,3.4,1.341,11.006,0.988,16895.2909722222,128.290972222221
1459754040,3.4,1.341,10.991,0.987,16895.3013888889,128.301388888889
1459754940,3.4,1.32,10.989,0.988,16895.3118055556,128.311805555557
1459755840,3.4,1.298,10.989,0.988,16895.3222222222,128.322222222221
1459756740,3.4,1.266,10.971,0.988,16895.3326388889,128.332638888889
1459757640,3.4,1.234,10.962,0.987,16895.3430555556,128.343055555557
1459758540,3.4,1.213,10.956,0.987,16895.3534722222,128.353472222221
1459759440,3.4,1.18,10.968,0.988,16895.3638888889,128.363888888889
1459760340,3.4,1.137,10.973,0.988,16895.3743055556,128.374305555557
1459761240,3.4,1.116,10.954,0.987,16895.3847222222,128.384722222221
1459762140,3.4,1.073,10.966,0.988,16895.3951388889,128.395138888889
1459763040,3.4,1.041,10.962,0.987,16895.4055555556,128.405555555557
1459763940,3.4,0.987,10.968,0.988,16895.4159722222,128.415972222221
1459764840,3.4,0.944,10.949,0.988,16895.4263888889,128.426388888889
1459765740,3.4,0.9,10.97,0.988,16895.4368055556,128.436805555557
1459766640,3.39,0.879,10.948,0.988,16895.4472222222,128.447222222221
1459767540,3.4,0.836,10.943,0.988,16895.4576388889,128.457638888889
1459768440,3.4,0.781,10.944,0.988,16895.4680555556,128.468055555557
1459769340,3.4,0.727,10.961,0.988,16895.4784722222,128.478472222221
1459770240,3.39,0.695,10.959,0.988,16895.4888888889,128.488888888889
1459771140,3.4,0.64,10.948,0.987,16895.4993055556,128.499305555557
1459772040,3.4,0.64,10.929,0.988,16895.5097222222,128.509722222221
1459772940,3.4,0.564,10.959,0.988,16895.5201388889,128.520138888889
1459773840,3.39,0.554,10.929,0.987,16895.5305555556,128.530555555557
1459774740,3.39,0.51,10.952,0.988,16895.5409722222,128.540972222221
1459775640,3.39,0.499,10.955,0.988,16895.5513888889,128.551388888889
1459776540,3.39,0.434,10.968,0.987,16895.5618055556,128.561805555557
1459777440,3.4,0.477,10.95,0.987,16895.5722222222,128.572222222221
1459778340,3.39,0.521,10.947,0.988,16895.5826388889,128.582638888889
1459779240,3.39,0.488,10.966,0.987,16895.5930555556,128.593055555557
1459780140,3.4,0.499,10.987,0.988,16895.6034722222,128.603472222221
1459781040,3.4,0.532,10.988,0.988,16895.6138888889,128.613888888889
